#Data: SHAPE_SFM_49k_v20180804.dat
#Number of Polygons: 49152
#Rotational Period: 3.4 [h] , Density: 1200 [kg/m^3] 
#Unit: Polygon center coordinate in km, and SI units for other values.49152
#PlateID  center_x   center_y   center_z   lon    lat    CRefAccx   CRefAccy   CRefAccz   attract_x  attract_y  attract_z  Gpotential Rpotential Tpotential GeopotentialSlope  normal_x    normal_y    normal_z   area   
        3739   -0.01178     0.2033     0.4079  93.32  63.47 -3.103e-06  5.357e-05         -0  6.667e-06 -1.829e-05 -0.0001256    0.06551   0.005464   -0.07097  37.53      -42.97        64.18        74.47 5.365e-05 
        3740   -0.01531     0.1999     0.4093  94.38   63.9 -4.035e-06  5.268e-05         -0  7.096e-06 -1.804e-05 -0.0001264    0.06555   0.005296   -0.07084  39.72      -33.62        71.66        70.23 5.291e-05 
        3741   -0.01278     0.1948     0.4139  93.75  64.75 -3.368e-06  5.133e-05         -0   6.76e-06 -1.688e-05 -0.0001277    0.06534    0.00502   -0.07036   22.9      -34.32        44.77        95.33 5.539e-05 
        3742   -0.01648     0.1913     0.4151  94.92  65.18 -4.343e-06   5.04e-05         -0  6.877e-06 -1.696e-05 -0.0001282    0.06539   0.004855   -0.07024  28.82      -10.01        62.19        84.53 5.271e-05 
        3743   -0.01414     0.1861     0.4197  94.35  66.03 -3.726e-06  4.903e-05         -0  6.515e-06 -1.655e-05 -0.0001287    0.06517   0.004588   -0.06976  35.41      -9.843         70.6        76.39 5.224e-05 
        3744   -0.01812     0.1832     0.4216  95.65  66.41 -4.774e-06  4.828e-05         -0  6.896e-06 -1.626e-05 -0.0001289    0.06506   0.004467   -0.06953  34.34      -13.03        70.31        79.61 5.351e-05 
        3745   -0.01605      0.179     0.4276  95.12   67.2 -4.229e-06  4.717e-05         -0  6.614e-06 -1.566e-05 -0.0001287    0.06459   0.004256   -0.06884  55.49      -13.47        105.7        54.99 5.997e-05 
        3746   -0.02031     0.1768     0.4305  96.55  67.54 -5.351e-06  4.659e-05         -0  7.028e-06 -1.484e-05 -0.0001288     0.0643   0.004174   -0.06847  54.45      -18.26          106        58.58 6.124e-05 
        3747   -0.01791     0.1722     0.4361  95.94  68.34  -4.72e-06  4.539e-05         -0  6.721e-06 -1.295e-05   -0.00013    0.06388   0.003951   -0.06783  28.09      -18.74        61.82         94.5 5.724e-05 
        3748   -0.02178      0.169     0.4376  97.34  68.73 -5.738e-06  4.453e-05         -0  7.085e-06  -1.24e-05 -0.0001305    0.06381   0.003826   -0.06764  30.58      -12.96        66.86        92.25 5.733e-05 
        3749   -0.01887     0.1634      0.442  96.59  69.59 -4.972e-06  4.305e-05         -0  6.651e-06 -1.134e-05 -0.0001315     0.0636   0.003564   -0.06716  29.02      -12.95        63.42        94.62 5.732e-05 
        3750   -0.02276     0.1601     0.4434  98.09  69.97 -5.998e-06  4.218e-05         -0  7.183e-06 -1.085e-05 -0.0001318    0.06354   0.003444   -0.06698  26.45      -20.27        57.35        97.76 5.757e-05 
        3751   -0.01994     0.1547     0.4481  97.35  70.81 -5.255e-06  4.075e-05         -0    6.7e-06  -1.02e-05  -0.000132    0.06323   0.003204   -0.06643  40.19      -20.72         82.3        84.41 5.985e-05 
        3752     -0.024     0.1517     0.4502  98.99  71.16 -6.325e-06  3.998e-05         -0  7.187e-06 -9.645e-06 -0.0001319    0.06305   0.003109   -0.06616  41.86      -16.84        86.56        83.66 6.078e-05 
        3753   -0.02128     0.1473     0.4574  98.22  71.97 -5.608e-06  3.882e-05         -0  6.649e-06 -8.164e-06 -0.0001311    0.06236    0.00292   -0.06528  60.49      -18.37        137.1        66.36 7.673e-05 
        3754   -0.02532     0.1441      0.459  99.96  72.32 -6.672e-06  3.798e-05         -0  8.004e-06 -6.736e-06 -0.0001317    0.06224   0.002821   -0.06506  47.35      -88.09        77.08        91.79 7.438e-05 
        3755   -0.02222     0.1385     0.4643  99.11  73.19 -5.855e-06  3.651e-05         -0  7.424e-06 -4.305e-06 -0.0001324    0.06182   0.002594   -0.06441   34.6      -92.53        25.71        122.1 7.769e-05 
        3756   -0.02608     0.1343     0.4638    101  73.57 -6.871e-06  3.538e-05         -0  7.779e-06 -4.394e-06 -0.0001334      0.062   0.002464   -0.06447  34.85      -42.87        69.54          104 6.61e-05 
        3757   -0.02617     0.1278     0.4676  101.6  74.41 -6.897e-06  3.368e-05         -0  7.451e-06 -2.769e-06  -0.000134    0.06174   0.002243   -0.06398   30.7       -44.2        59.54        112.1 6.719e-05 
        3758   -0.02219     0.1248     0.4701  100.1  74.91 -5.846e-06  3.288e-05         -0  6.502e-06 -1.748e-06 -0.0001344    0.06156   0.002116   -0.06368  20.72       -26.2        44.24          123 6.667e-05 
        3759   -0.02538     0.1175     0.4724  102.2  75.73 -6.689e-06  3.096e-05         -0  6.781e-06 -4.663e-07 -0.0001349    0.06146   0.001903   -0.06336  25.32      -26.69        55.01        121.9 6.817e-05 
        3760   -0.02106     0.1141     0.4746  100.5  76.26 -5.549e-06  3.007e-05         -0  5.874e-06  4.543e-07 -0.0001352    0.06132   0.001774    -0.0631  21.33      -17.68        48.33        128.2 6.908e-05 
        3761   -0.02069     0.1067     0.4772    101  77.17 -5.451e-06  2.811e-05         -0  5.446e-06  2.048e-06 -0.0001356    0.06118   0.001555   -0.06273  19.02      -18.48        43.07        136.3 7.205e-05 
        3762   -0.02488     0.1028     0.4787  103.6  77.55 -6.557e-06  2.708e-05         -0  5.624e-06  2.564e-06 -0.0001352    0.06102   0.001473   -0.06249  29.72       10.25        73.27        137.7 7.817e-05 
        3763   -0.02085    0.09498     0.4815  102.4  78.58 -5.493e-06  2.503e-05         -0    4.4e-06  4.741e-06 -0.0001356    0.06087   0.001246   -0.06212  17.65       11.56        38.85        149.5 7.747e-05 
        3764   -0.02491    0.09075     0.4843  105.3     79 -6.564e-06  2.391e-05         -0  4.384e-06   5.52e-06 -0.0001344    0.06053   0.001167    -0.0617  38.64       63.64        96.59        161.3 9.924e-05 
        3765   -0.02028    0.08247     0.4857  103.8  80.08 -5.345e-06  2.173e-05         -0  3.294e-06  8.295e-06 -0.0001349    0.06051  0.0009503   -0.06146  27.35       67.34        32.71        164.7 9.044e-05 
        3766   -0.02424    0.07799     0.4874  107.3  80.49 -6.387e-06  2.055e-05         -0  4.257e-06  9.923e-06 -0.0001342    0.06031  0.0008789   -0.06118  14.81        37.2       -1.769        167.1 8.558e-05 
        3767   -0.01942    0.06962     0.4862  105.6  81.54 -5.117e-06  1.835e-05         -0  3.527e-06  1.194e-05 -0.0001351    0.06059  0.0006883   -0.06127  14.58       36.78       -3.493        164.8 8.443e-05 
        3768    -0.0235    0.06503      0.487  109.9  81.92 -6.192e-06  1.714e-05         -0  4.566e-06  1.313e-05 -0.0001342    0.06045  0.0006299   -0.06108  16.18       40.22      -0.9011        169.3 8.7e-05 
        3769   -0.02285    0.05714     0.4843  111.8  82.76 -6.022e-06  1.506e-05         -0  4.745e-06  1.607e-05 -0.0001344    0.06083   0.000499   -0.06133  32.43       39.82       -97.99        136.7 8.643e-05 
        3770   -0.01829    0.05366     0.4817  108.8  83.29 -4.819e-06  1.414e-05         -0  4.123e-06  1.679e-05 -0.0001355    0.06123  0.0004234   -0.06165  16.04     -0.0688       -59.93        141.1 7.665e-05 
        3771   -0.02124     0.0467     0.4775  114.5  83.87 -5.598e-06  1.231e-05         -0  5.287e-06  1.894e-05 -0.0001358    0.06173  0.0003468   -0.06208  31.39      0.2384       -94.83        116.1 7.494e-05 
        3772   -0.01637    0.04362     0.4749  110.6   84.4 -4.315e-06  1.149e-05         -0  4.251e-06  1.956e-05 -0.0001362    0.06211   0.000286    -0.0624  31.91       2.516       -93.84          112 7.306e-05 
        3773   -0.01871    0.03852     0.4679  115.9  84.77  -4.93e-06  1.015e-05         -0  5.276e-06  2.169e-05  -0.000137    0.06299  0.0002416   -0.06323  57.16       2.655       -158.2        70.14 8.652e-05 
        3774   -0.01398    0.03735     0.4618  110.5  85.06 -3.684e-06  9.843e-06         -0  4.293e-06  2.206e-05 -0.0001385    0.06385  0.0002096   -0.06406  69.06       60.18       -196.6        46.88 0.0001054 
        3775     -0.016    0.03331      0.454  115.7  85.35 -4.217e-06  8.778e-06         -0  5.442e-06   2.21e-05 -0.0001409    0.06487  0.0001799   -0.06505  49.54       54.84         -103        78.35 7.027e-05 
        3776   -0.01124    0.03123     0.4505  109.8  85.79 -2.963e-06  8.229e-06         -0  5.953e-06  2.129e-05 -0.0001427    0.06539  0.0001451   -0.06554  25.16        2.63       -62.48        94.84 5.68e-05 
        3777   -0.01331     0.0252     0.4473  117.8  86.35 -3.507e-06   6.64e-06         -0  6.971e-06  2.125e-05 -0.0001436    0.06574   0.000107   -0.06585  15.38       3.119       -45.45        106.1 5.773e-05 
        3778   -0.00891    0.02207     0.4456    112  86.94 -2.348e-06  5.815e-06         -0  6.888e-06    2.1e-05 -0.0001442    0.06598  7.462e-05   -0.06606  18.79       8.846       -49.97        103.9 5.78e-05 
        3779   -0.01123    0.01575     0.4429  125.5   87.5  -2.96e-06   4.15e-06         -0  7.672e-06  2.129e-05 -0.0001445    0.06625  4.931e-05    -0.0663  17.09        8.89       -46.39        105.3 5.77e-05 
        3780  -0.006867    0.01274      0.441  118.3  88.12 -1.809e-06  3.356e-06         -0  7.542e-06  2.117e-05  -0.000145     0.0665  2.759e-05   -0.06653  19.62       12.86       -49.38        103.2 5.755e-05 
        3781  -0.009447   0.006477     0.4383  145.6   88.5 -2.489e-06  1.707e-06         -0  8.269e-06  2.161e-05 -0.0001451    0.06676  1.728e-05   -0.06678  20.91       12.81       -52.02        101.8 5.752e-05 
        3782  -0.005317    0.00362     0.4361  145.7  89.16 -1.401e-06  9.539e-07         -0  8.162e-06  2.159e-05 -0.0001455    0.06706  5.451e-06   -0.06706  23.86       17.34       -55.86        99.78 5.783e-05 
        3783  -0.007997  -0.002227     0.4327  195.6   88.9 -2.107e-06 -5.867e-07          0  8.872e-06   2.21e-05 -0.0001455     0.0674  9.079e-06   -0.06741  32.06       16.61       -71.15        89.28 5.769e-05 
        3784   -0.00385   -0.00504     0.4305  232.6  89.16 -1.015e-06 -1.328e-06          0  9.108e-06  2.174e-05  -0.000146     0.0677    5.3e-06   -0.06771  20.84      -3.011       -53.88        96.24 5.517e-05 
        3785  -0.006687   -0.01094     0.4272  238.6  88.28 -1.762e-06 -2.882e-06          0  9.801e-06  2.181e-05 -0.0001461    0.06801  2.165e-05   -0.06803  19.41      -2.924       -51.46        97.67 5.522e-05 
        3786  -0.002877   -0.01425     0.4258  258.6  88.04  -7.58e-07 -3.755e-06          0  9.893e-06  2.151e-05 -0.0001464    0.06816  2.784e-05   -0.06819  15.44      -10.59       -44.04          100 5.491e-05 
        3787   -0.00604   -0.02023     0.4227  253.4  87.14 -1.592e-06 -5.331e-06          0  1.048e-05  2.167e-05 -0.0001464    0.06843  5.873e-05   -0.06849  17.93      -10.76        -48.4        97.72 5.479e-05 
        3788  -0.002373   -0.02349     0.4212  264.2  86.79 -6.254e-07 -6.189e-06          0  1.034e-05  2.157e-05 -0.0001466     0.0686  7.342e-05   -0.06868  22.54      -2.534       -56.28        94.48 5.5e-05 
        3789  -0.005817   -0.02931     0.4177  258.8  85.91 -1.533e-06 -7.723e-06          0  1.093e-05  2.157e-05 -0.0001466    0.06891  0.0001176   -0.06903   21.7      -2.467       -54.91        95.51 5.51e-05 
        3790  -0.002413   -0.03261     0.4162  265.8  85.51 -6.359e-07 -8.594e-06          0  1.101e-05  2.121e-05 -0.0001468    0.06907  0.0001409   -0.06921  16.88      -10.78       -45.88        97.91 5.433e-05 
        3791  -0.006023   -0.03873     0.4133  261.2  84.58 -1.587e-06 -1.021e-05          0  1.156e-05  2.099e-05 -0.0001468    0.06926  0.0002024   -0.06946  10.88      -10.14       -35.19        102.1 5.425e-05 
        3792  -0.002583   -0.04223     0.4122  266.5  84.14 -6.807e-07 -1.113e-05          0  1.144e-05  2.084e-05 -0.0001469    0.06935  0.0002358   -0.06959  15.14      -3.125       -42.37        99.86 5.426e-05 
        3793  -0.005797   -0.04824     0.4091  263.1  83.23 -1.527e-06 -1.271e-05          0  1.198e-05  2.098e-05 -0.0001467    0.06957  0.0003111   -0.06989  22.46       -3.92       -55.53         94.3 5.475e-05 
        3794   -0.00215   -0.05167     0.4077  267.6  82.77 -5.665e-07 -1.362e-05          0   1.21e-05  2.056e-05 -0.0001468     0.0697  0.0003524   -0.07005  15.95      -17.52       -41.79        96.93 5.35e-05 
        3795   -0.00522   -0.05788      0.405  264.8  81.84 -1.376e-06 -1.525e-05          0  1.254e-05  2.026e-05 -0.0001467    0.06984  0.0004449   -0.07028  8.448      -16.61       -28.03        102.3 5.367e-05 
        3796  -0.001613   -0.06143     0.4039  268.5  81.35 -4.251e-07 -1.619e-05          0  1.227e-05  2.025e-05 -0.0001466    0.06992  0.0004976   -0.07042  19.24       3.371       -48.12        98.71 5.493e-05 
        3797  -0.004677   -0.06763     0.4012    266  80.41 -1.232e-06 -1.782e-05          0  1.257e-05  2.015e-05 -0.0001464    0.07006  0.0006056   -0.07066  17.47       3.638       -44.56        100.3 5.488e-05 
        3798 -0.0009967   -0.07098     0.3994  269.2  79.92 -2.626e-07  -1.87e-05          0  1.259e-05  1.999e-05 -0.0001463    0.07024   0.000664    -0.0709  20.37       7.834       -48.89        99.72 5.567e-05 
        3799  -0.003807   -0.07719     0.3966  267.2  78.97 -1.003e-06 -2.034e-05          0  1.288e-05  1.982e-05 -0.0001461    0.07035   0.000787   -0.07114  19.57       7.886       -46.44        99.25 5.493e-05 
        3800    0.00011   -0.08059      0.395  270.1  78.47  2.899e-08 -2.124e-05         -0  1.321e-05   1.94e-05  -0.000146    0.07051  0.0008556   -0.07137  15.27       1.031       -39.77         99.6 5.362e-05 
        3801  -0.002463   -0.08701     0.3929  268.4  77.51 -6.491e-07 -2.293e-05          0  1.343e-05  1.904e-05 -0.0001457    0.07051  0.0009984   -0.07151  9.422       2.018       -26.78        103.9 5.365e-05 
        3802    0.00132   -0.09076     0.3923  270.8  76.97  3.478e-07 -2.392e-05         -0  1.401e-05  1.859e-05 -0.0001456    0.07049   0.001086   -0.07158  1.323      -9.842       -15.89        105.1 5.337e-05 
        3803  -0.001417   -0.09732     0.3906  269.2  76.01 -3.733e-07 -2.564e-05          0  1.425e-05  1.891e-05  -0.000145    0.07042   0.001248   -0.07167  9.006      -11.02       -29.92        101.2 5.305e-05 
        3804   0.002047    -0.1012     0.3904  271.2  75.46  5.393e-07 -2.668e-05         -0  1.488e-05  1.858e-05 -0.0001448    0.07032   0.001351   -0.07167  8.852      -27.03       -14.09        102.4 5.341e-05 
        3805   -0.00132    -0.1075     0.3877  269.3   74.5 -3.478e-07 -2.833e-05          0  1.515e-05  1.931e-05 -0.0001441    0.07036   0.001523   -0.07189  17.51      -29.27       -38.77        94.64 5.319e-05 
        3806    0.00157    -0.1113     0.3871  270.8  73.96  4.137e-07 -2.932e-05         -0  1.549e-05  1.908e-05 -0.0001438    0.07032   0.001631   -0.07195  17.49      -28.83       -38.29        93.36 5.247e-05 
        3807    0.00063    -0.1181     0.3853  270.3  72.96   1.66e-07 -3.112e-05         -0    1.6e-05  1.863e-05 -0.0001432    0.07022   0.001837   -0.07206  8.828      -26.37       -5.503        105.6 5.451e-05 
        3808  -0.002987     -0.121     0.3837  268.6  72.49  -7.87e-07 -3.188e-05          0  1.659e-05  1.919e-05 -0.0001425    0.07025    0.00193   -0.07218  18.56      -45.04       -18.06         95.3 5.347e-05 
        3809  -0.003293    -0.1273     0.3804  268.5  71.49 -8.678e-07 -3.354e-05          0  1.729e-05  2.019e-05 -0.0001413    0.07038   0.002136   -0.07252   37.1      -48.17       -67.84        75.71 5.624e-05 
        3810   -0.00053    -0.1313     0.3804  269.8  70.96 -1.397e-07  -3.46e-05          0   1.77e-05  1.957e-05 -0.0001408    0.07021   0.002271   -0.07248  39.76      -87.63       -24.24        80.71 6.079e-05 
        3811   -0.00313    -0.1365     0.3748  268.7  69.98 -8.248e-07 -3.597e-05          0  1.806e-05  2.057e-05   -0.00014    0.07065   0.002457   -0.07311  45.01       -88.2       -48.84        69.76 6.13e-05 
        3812  0.0001333    -0.1402     0.3739  270.1  69.45  3.513e-08 -3.694e-05         -0  1.752e-05  2.099e-05 -0.0001396    0.07063   0.002589   -0.07322   48.1      -39.08       -97.57        64.25 6.16e-05 
        3813   -0.00187    -0.1451     0.3676  269.3  68.46 -4.928e-07 -3.822e-05          0  1.772e-05  2.082e-05 -0.0001395    0.07119   0.002773   -0.07396  29.63      -35.64       -57.39        78.94 5.195e-05 
        3814   0.001377    -0.1488     0.3669  270.5  67.92  3.628e-07 -3.921e-05         -0  1.797e-05  2.018e-05 -0.0001393    0.07112   0.002917   -0.07404  28.51      -47.29       -45.54        79.81 5.167e-05 
        3815   -0.00131    -0.1545     0.3628  269.5  66.93 -3.452e-07 -4.071e-05          0  1.827e-05  1.971e-05 -0.0001389    0.07129   0.003145   -0.07444  21.54       -45.7        -28.4        86.33 5.086e-05 
        3816   0.001593    -0.1585     0.3628  270.6  66.39  4.199e-07 -4.177e-05         -0  1.841e-05  1.927e-05 -0.0001386    0.07111   0.003312   -0.07442  20.75      -39.76       -35.37        86.56 5.081e-05 
        3817  -0.001243    -0.1644     0.3592  269.6  65.41 -3.276e-07 -4.331e-05          0  1.856e-05   1.92e-05 -0.0001379    0.07119    0.00356   -0.07475  19.69      -39.06       -32.76        86.36 5.014e-05 
        3818   0.001713    -0.1684     0.3591  270.6  64.88  4.515e-07 -4.437e-05         -0  1.874e-05  1.883e-05 -0.0001375    0.07101   0.003736   -0.07474  19.92      -40.65       -29.87        85.08 4.946e-05 
        3819 -0.0007967    -0.1743     0.3557  269.7   63.9 -2.099e-07 -4.592e-05          0  1.877e-05   1.89e-05 -0.0001368    0.07104   0.004001   -0.07504  20.86      -40.49       -31.97        83.33 4.9e-05 
        3820    0.00245    -0.1783     0.3557  270.8  63.37  6.456e-07 -4.698e-05         -0  1.891e-05   1.86e-05 -0.0001363    0.07085   0.004189   -0.07504  20.63      -38.65       -34.11        83.72 4.916e-05 
        3821  0.0002033    -0.1842     0.3523  270.1   62.4  5.358e-08 -4.853e-05         -0  1.905e-05  1.866e-05 -0.0001354    0.07087   0.004469   -0.07534   19.8      -38.55       -32.67        84.43 4.92e-05 
        3822    0.00316    -0.1884     0.3526    271  61.88  8.327e-07 -4.965e-05         -0   1.94e-05  1.806e-05 -0.0001348    0.07059   0.004678   -0.07527   24.1      -53.55        -17.3        84.17 5.062e-05 
